Sim	QM	forNTS	indicator	confidence
3272	8	6777.090278267049	-1	2
3273	9	6794.520261304464	-1	2
3274	10	6799.512894846529	-1	2
3275	11	6821.78505230387	-1	1
3276	12	6864.702415238224	0	1
3277	13	6893.1528472868085	0	1
3278	14	6894.096866319255	0	1
3279	15	6891.992105302405	0	1
3280	16	6874.076928478546	0	1
3281	17	6868.313302209794	0	1
3282	18	6865.074383207585	0	1
3283	19	6859.525118759156	0	1
3284	20	6863.834462176865	0	1
3285	21	6883.214651050513	0	1
3286	22	6892.31712004608	0	1
3287	23	6900.023020724421	0	1
3288	24	6900.224137889203	0	1
3289	25	6927.989310394624	0	2
3290	26	6945.993915712057	0	2
3291	27	6942.906824176164	0	2
3292	28	6953.8483698759355	0	2
3293	29	6954.882022399329	0	2
3294	30	6965.909401785839	0	2
3295	31	6959.941505545663	0	2
3296	32	6984.834303055129	0	2
3297	33	6985.342620208028	0	2
3298	34	7009.634140630288	0	2
3299	35	7038.305268476084	0	2
3300	36	7045.677728728973	0	2
3301	37	7021.784083056255	0	2
3302	38	7032.297760586567	0	2
3303	39	7034.464360651932	0	2
3304	40	7007.049392533257	0	2
3305	41	6990.16327934275	0	2
3306	42	6975.250838972342	0	2
3307	43	6950.639071513323	0	2
3308	44	6951.379725464281	0	2
3309	45	6982.754687158569	0	2
3310	46	7011.172520690815	0	2
3311	47	7003.941092862287	0	2
3312	48	6991.4875990084365	0	2
3313	1	6994.289935700335	0	2
3314	2	6999.169978246431	0	2
3315	3	7001.463335314414	0	2
3316	4	7016.10991208159	0	2
3317	5	7032.297760586567	0	2
3318	6	7025.61207642457	0	2
3319	7	7020.215775702603	0	2
3320	8	7031.636977291268	0	2
3321	9	7031.2374232198035	0	2
3322	10	7031.114481885549	0	2
3323	11	7015.217888978793	0	2
3324	12	6994.443898702584	0	2
3325	13	6992.396092444759	0	2
3326	14	6989.008276761508	0	2
3327	15	7008.187954189714	0	2
3328	16	7063.038283025085	0	2
3329	17	7099.215047488609	0	2
3330	18	7117.125905541927	0	2
3331	19	7137.099848826826	0	2
3332	20	7169.664110985688	0	2
3333	21	7184.218565053886	0	2
3334	22	7205.497454609667	0	1
3335	23	7218.686486670001	0	1
3336	24	7238.104193578684	1	1
3337	25	7232.4147125648105	0	1
3338	26	7228.397652506684	0	1
3339	27	7246.361768159327	1	1
3340	28	7246.52901418086	1	1
3341	29	7274.060349863401	1	1
3342	30	7278.09881340905	1	1
3343	31	7290.968013290937	1	2
3344	32	7281.240977736222	1	1
3345	33	7287.6300801514335	1	2
3346	34	7277.840739890064	1	1
3347	35	7258.217641610982	1	1
3348	36	7253.856087352781	1	1
3349	37	7254.312042468635	1	1
3350	38	7253.278529614357	1	1
3351	39	7257.9593176091075	1	1
3352	40	7264.993683502864	1	1
3353	41	7267.575889753745	1	1
3354	42	7274.105900877564	1	1
3355	43	7284.504069319175	1	1
3356	44	7273.468177473013	1	1
3357	45	7232.110417539095	0	1
3358	46	7206.365817968363	0	1
3359	47	7233.510137065105	0	1
3360	48	7226.419263821295	0	1
3361	1	7203.638727588958	0	1
3362	2	7197.5281063396715	0	1
3363	3	7196.766054500159	0	1
3364	4	7176.835852513829	0	2
3365	5	7140.080474129015	0	2
3366	6	7136.381375680732	0	2
3367	7	7154.060597988316	0	2
3368	8	7141.37958296028	0	2
3369	9	7141.59354578748	0	2
3370	10	7154.0453244552355	0	2
3371	11	7158.290921538001	0	2
3372	12	7152.9761483997545	0	2
3373	13	7138.979986951127	0	2
3374	14	7142.403527326116	0	2
3375	15	7129.7763352705915	0	2
3376	16	7109.687953817912	0	2
3377	17	7096.4581089189	0	2
3378	18	7087.280892971435	0	2
3379	19	7075.692276514296	0	2
3380	20	7042.529408702342	0	2
3381	21	7025.7965393477525	0	2
3382	22	6994.197557322045	0	2
3383	23	6971.675103635927	0	2
3384	24	6955.668796010534	0	2
3385	25	6952.243786369735	0	2
3386	26	6948.170022824421	0	2
3387	27	6949.080520737938	0	2
3388	28	6960.75892155753	0	2
3389	29	6944.2806400112095	0	2
3390	30	6931.310445795188	0	2
3391	31	6925.100235775591	0	2
3392	32	6918.826227328402	0	2
3393	33	6916.260411205226	0	2
3394	34	6914.09620746175	0	2
3395	35	6915.023752765473	0	2
3396	36	6925.270193172754	0	2
3397	37	6947.058849396816	0	2
3398	38	6949.203974824778	0	2
3399	39	6963.241806740227	0	2
3400	40	6962.162330029138	0	2
3401	41	6979.118682734703	0	2
3402	42	6962.856286156828	0	2
3403	43	6976.113850101958	0	2
3404	44	6975.743992825812	0	2
3405	45	7003.756426003592	0	2
3406	46	7017.90921560816	0	2
3407	47	7010.26489093585	0	2
3408	48	7025.012560061305	0	2
3409	1	7038.627870886833	0	2
3410	2	7053.032103356741	0	2
3411	3	7055.088998964196	0	2
3412	4	7055.242490108094	0	2
3413	5	7064.54184466273	0	2
3414	6	7051.435560128826	0	2
3415	7	7061.166343578214	0	2
3416	8	7077.194884118108	0	2
3417	9	7104.253137609205	0	2
3418	10	7130.647957898356	0	2
3419	11	7153.7703988822595	0	2
3420	12	7181.519000970185	0	2
3421	13	7172.10584042214	0	2
3422	14	7167.771567812891	0	2
3423	15	7196.156392423627	0	1
3424	16	7204.964230647	0	1
3425	17	7216.4330777564155	0	1
3426	18	7233.06893149555	0	1
3427	19	7239.777268493295	1	1
3428	20	7233.1754302655045	0	1
3429	21	7231.593105574208	0	1
3430	22	7249.934453656886	1	1
3431	23	7258.035295595196	1	1
3432	24	7258.7342798333	1	1
3433	25	7258.232837038959	1	1
3434	26	7252.776953082872	1	1
3435	27	7229.828060087549	0	1
3436	28	7219.96533751301	0	1
3437	29	7213.098183668065	0	1
3438	30	7211.361994989043	0	1
3439	31	7207.4931115324725	0	1
3440	32	7224.9429563529475	0	1
3441	33	7250.755322949795	1	1
3442	34	7251.667361289351	1	1
3443	35	7263.353053975909	1	1
3444	36	7257.776969291645	1	1
3445	37	7241.070005198068	1	1
3446	38	7244.947724349771	1	1
3447	39	7229.371557935107	0	1
3448	40	7217.438007150323	0	1
3449	41	7210.417689786533	0	1
3450	42	7203.85203277096	0	1
3451	43	7175.600052851674	0	2
3452	44	7166.4588934676885	0	2
3453	45	7141.807506341278	0	2
3454	46	7119.084413578276	0	2
3455	47	7127.482410909586	0	2
3456	48	7122.985559428113	0	2
3457	1	7130.34212970064	0	2
3458	2	7128.231788325823	0	2
3459	3	7131.519542742377	0	2
3460	4	7156.122418810447	0	2
3461	5	7156.351497007512	0	2
3462	6	7163.985949689337	0	2
3463	7	7141.257317466868	0	2
3464	8	7145.077763352109	0	2
3465	9	7118.900811567771	0	2
3466	10	7103.242558538484	0	2
3467	11	7105.340218781833	0	2
3468	12	7100.807772268812	0	2
3469	13	7112.718563415186	0	2
3470	14	7108.325560856676	0	2
3471	15	7114.769322212507	0	2
3472	16	7137.359715775607	0	2
3473	17	7137.955868450215	0	2
3474	18	7163.3600331980915	0	2
3475	19	7170.015127740075	0	2
3476	20	7188.717039298112	0	1
3477	21	7204.446228253124	0	1
3478	22	7208.574645230722	0	1
3479	23	7219.2954732818325	0	1
3480	24	7253.871286020388	1	1
3481	25	7282.045415911809	1	1
3482	26	7316.833806753039	1	2
3483	27	7367.667345766733	1	2
3484	28	7396.109419989325	1	2
3485	29	7409.508900908422	1	2
3486	30	7438.3158523857255	1	3
3487	31	7459.21416895832	1	3
3488	32	7464.450548158311	1	3
3489	33	7458.220915500578	1	3
3490	34	7466.541726332727	1	3
3491	35	7462.298975349135	1	3
3492	36	7460.77920043856	1	3
3493	37	7489.1402869438125	1	3
3494	38	7500.88859180214	1	3
3495	39	7501.444296153983	1	3
3496	40	7518.678905672945	1	3
3497	41	7530.395839841326	1	3
3498	42	7578.186822133386	1	3
3499	43	7618.269693281246	1	3
3500	44	7633.8132312306225	1	3
3501	45	7672.079265376121	1	3
3502	46	7714.917703600419	1	3
3503	47	7746.924419226502	1	3
3504	48	7762.9992200896495	1	3
3505	1	7794.520839692545	1	3
3506	2	7829.606981091493	1	3
3507	3	7842.014406545195	1	3
3508	4	7858.832432702251	1	3
3509	5	7887.266946252727	1	3
3510	6	7927.626984328967	1	3
3511	7	7948.53009406768	1	3
3512	8	7956.738797470605	1	3
3513	9	7962.106665281674	1	3
3514	10	7988.691790559855	1	3
3515	11	8027.242519613363	1	3
3516	12	8068.903806172771	1	3
3517	13	8091.942916330081	1	3
3518	14	8153.7046722093055	1	3
3519	15	8150.598657325449	1	3
3520	16	8128.363075097037	1	3
3521	17	8138.3163073953765	1	3
3522	18	8123.457840419427	1	3
3523	19	8130.756915542768	1	3
3524	20	8143.218365392278	1	3
3525	21	8158.472244879061	1	3
3526	22	8179.84857039775	1	3
3527	23	8192.560051481898	1	3
3528	24	8175.901199007388	1	3
3529	25	8168.689310214234	1	3
3530	26	8160.48395155357	1	3
3531	27	8135.033093810992	1	3
3532	28	8114.929574637293	1	3
3533	29	8122.946818069698	1	3
3534	30	8118.989659006591	1	3
3535	31	8119.602990433989	1	3
3536	32	8114.097022301604	1	3
3537	33	8114.170054420405	1	3
3538	34	8116.886683634734	1	3
3539	35	8106.135123006994	1	3
3540	36	8130.143882655076	1	3
3541	37	8113.600397711163	1	3
3542	38	8122.070753228652	1	3
3543	39	8133.121317440056	1	3
3544	40	8129.676798975369	1	3
3545	41	8139.337655816016	1	3
3546	42	8110.971029059494	1	3
3547	43	8098.828188129374	1	3
3548	44	8102.949586722664	1	3
3549	45	8087.775659977923	1	3
3550	46	8073.33790283596	1	3
3551	47	8047.013333938455	1	3
3552	48	8037.240001797047	1	3
3553	1	8040.024438559966	1	3
3554	2	8025.497638497532	1	3
3555	3	8023.693964503336	1	3
3556	4	8015.054864895344	1	3
3557	5	8029.309809697723	1	3
3558	6	8006.529867893619	1	3
3559	7	8001.055152154284	1	3
3560	8	8003.198228566896	1	3
3561	9	8029.778955633493	1	3
3562	10	8040.24424794873	1	3
3563	11	8007.175591314884	1	3
3564	12	7964.415189019534	1	3
3565	13	7950.20738528552	1	3
3566	14	7929.129126473775	1	3
3567	15	7935.445855192197	1	3
3568	16	7949.692440806845	1	3
3569	17	7947.853256804307	1	3
3570	18	7944.866100331359	1	3
3571	19	7973.837974817431	1	3
3572	20	7991.0857023035915	1	3
3573	21	7988.941474218998	1	3
3574	22	7970.295706047263	1	3
3575	23	7972.779762117919	1	3
3576	24	7986.033222322573	1	3
3577	25	7974.32297232653	1	3
3578	26	7991.673126442467	1	3
3579	27	7991.173816900667	1	3
3580	28	7987.72240423994	1	3
3581	29	7992.451439840553	1	3
3582	30	7993.2737795100875	1	3
3583	31	7994.712801741409	1	3
3584	32	7995.417595442105	1	3
3585	33	7987.942722976104	1	3
3586	34	7981.714215825324	1	3
3587	35	8004.8861249278925	1	3
3588	36	7983.34495850334	1	3
3589	37	7992.040258753183	1	3
3590	38	7972.397617512662	1	3
3591	39	7980.964916058776	1	3
3592	40	7967.326237337129	1	3
3593	41	7950.928287684172	1	3
3594	42	7955.753323331192	1	3
3595	43	7943.968404056962	1	3
3596	44	7961.915502993693	1	3
3597	45	7953.046723854678	1	3
3598	46	7944.998544277389	1	3
3599	47	7950.20738528552	1	3
3600	48	7955.768032218669	1	3
3601	1	7928.65787705836	1	3
3602	2	7929.67399622861	1	3
3603	3	7943.806520572268	1	3
3604	4	7935.445855192197	1	3
3605	5	7921.676331210855	1	3
3606	6	7909.947135041501	1	3
3607	7	7902.591138638285	1	3
3608	8	7902.4142110341745	1	3
3609	9	7920.571456303672	1	3
3610	10	7897.843094189359	1	3
3611	11	7883.622394454289	1	3
3612	12	7911.2883477507985	1	3
3613	13	7921.92676192523	1	3
3614	14	7899.2882583345545	1	3
3615	15	7871.607371709359	1	3
3616	16	7871.326845120855	1	3
3617	17	7865.745105218514	1	3
3618	18	7870.411417905084	1	3
3619	19	7829.695735936406	1	3
3620	20	7788.815906652865	1	3
3621	21	7775.68151784899	1	3
3622	22	7788.682526858366	1	3
3623	23	7795.232000239627	1	3
3624	24	7784.13230861828	1	3
3625	25	7766.233532684174	1	3
3626	26	7728.995155028618	1	3
3627	27	7712.33014864574	1	3
3628	28	7724.997311102045	1	3
3629	29	7704.654898581228	1	3
3630	30	7687.420327983898	1	3
3631	31	7685.990940434717	1	3
3632	32	7676.876377204129	1	3
3633	33	7697.631751843716	1	3
3634	34	7694.7742283691905	1	3
3635	35	7695.399343783083	1	3
3636	36	7719.095806416464	1	3
3637	37	7744.355511629748	1	3
3638	38	7755.3863137206445	1	3
3639	39	7761.619299109456	1	3
3640	40	7789.527251876994	1	3
3641	41	7789.453154491079	1	3
3642	42	7797.320901297382	1	3
3643	43	7811.893244137236	1	3
3644	44	7789.734723227711	1	3
3645	45	7783.361494199691	1	3
3646	46	7785.955473453786	1	3
3647	47	7783.746904792884	1	3
3648	48	7776.081891936321	1	3
3649	1	7777.609177801576	1	3
3650	2	7763.206942596113	1	3
3651	3	7755.237887656832	1	3
3652	4	7743.806052858251	1	3
3653	5	7733.690570452525	1	3
3654	6	7720.062157257604	1	3
3655	7	7730.644609225636	1	3
3656	8	7770.120010393704	1	3
3657	9	7772.151978066921	1	3
3658	10	7820.877677606935	1	3
3659	11	7857.369860287253	1	3
3660	12	7851.296935892832	1	3
3661	13	7879.90345040568	1	3
3662	14	7891.928741097101	1	3
3663	15	7905.0679776165025	1	3
3664	16	7898.9343492549415	1	3
3665	17	7923.885917090857	1	3
3666	18	7939.788491876365	1	3
3667	19	7950.869439377721	1	3
3668	20	7997.678659842755	1	3
3669	21	8012.575464332699	1	3
3670	22	8007.307668830522	1	3
3671	23	7997.120755931095	1	3
3672	24	8006.13361937749	1	3
3673	25	8052.184023799895	1	3
3674	26	8069.95753116408	1	3
3675	27	8107.756945679813	1	3
3676	28	8117.339423819565	1	3
3677	29	8142.343074662744	1	3
3678	30	8155.541835607678	1	3
3679	31	8173.191541857573	1	3
3680	32	8177.153943568331	1	3
3681	33	8165.046083864662	1	3
3682	34	8174.531842195924	1	3
3683	35	8172.637916796557	1	3
3684	36	8167.421532831744	1	3
3685	37	8146.325378062291	1	3
3686	38	8147.1713462699245	1	3
3687	39	8148.688176775091	1	3
3688	40	8149.461138419189	1	3
3689	41	8156.270828025247	1	3
3690	42	8156.781108968927	1	3
3691	43	8134.522329464191	1	3
3692	44	8123.472440890465	1	3
3693	45	8127.151462995576	1	3
3694	46	8115.0318158180635	1	3
3695	47	8084.090293611168	1	3
3696	48	8074.55237267275	1	3
3697	1	8051.89109834057	1	3
3698	2	8034.763031062222	1	3
3699	3	8006.339082439202	1	3
3700	4	7991.687811849738	1	3
3701	5	7951.766859267965	1	3
3702	6	7941.495874208348	1	3
3703	7	7913.793693952943	1	3
3704	8	7847.779492891213	1	3
3705	9	7795.320893690156	1	3
3706	10	7736.49842122139	1	3
3707	11	7751.20031223299	1	3
3708	12	7746.939267525104	1	3
3709	13	7709.950516016281	1	3
3710	14	7688.76029321157	1	3
3711	15	7668.309359716385	1	3
3712	16	7651.776594283153	1	3
3713	17	7615.6107868252675	1	3
3714	18	7577.079403932904	1	3
3715	19	7549.899722219203	1	3
3716	20	7493.257444031995	1	3
3717	21	7456.414879922928	1	3
3718	22	7430.616775558758	1	3
3719	23	7404.983011180074	1	2
3720	24	7383.713272159355	1	2
3721	25	7335.553375676599	1	2
3722	26	7332.555750266638	1	2
3723	27	7299.871575213552	1	2
3724	28	7271.296732401401	1	1
3725	29	7244.309091836504	1	1
3726	30	7245.768793960863	1	1
3727	31	7230.147605511996	0	1
3728	32	7239.15368387434	1	1
3729	33	7237.891246933025	1	1
3730	34	7228.138951055081	0	1
3731	35	7232.642930854431	0	1
3732	36	7245.586336898967	1	1
3733	37	7276.04931659305	1	1
3734	38	7299.249816135616	1	2
3735	39	7305.9062121122	1	2
3736	40	7302.570701778463	1	2
3737	41	7292.970513049862	1	2
3738	42	7307.528287842668	1	2
3739	43	7330.087681943327	1	2
3740	44	7363.706840608922	1	2
3741	45	7382.233092855887	1	2
3742	46	7414.697381456917	1	2
3743	47	7454.247432424347	1	3
3744	48	7495.976731902133	1	3
3745	1	7538.16355732756	1	3
3746	2	7569.58037277511	1	3
3747	3	7603.357636548393	1	3
3748	4	7631.350307066591	1	3
3749	5	7689.474907470037	1	3
3750	6	7715.958587168263	1	3
3751	7	7730.986372412395	1	3
3752	8	7741.652635198995	1	3
3753	9	7749.834492917382	1	3
3754	10	7730.258261779516	1	3
3755	11	7676.340106935243	1	3
3756	12	7667.117157908765	1	3
3757	13	7687.732993945504	1	3
3758	14	7718.664651430863	1	3
3759	15	7753.189505080861	1	3
3760	16	7778.424675236577	1	3
3761	17	7791.261059354367	1	3
3762	18	7795.232000239627	1	3
3763	19	7822.490639561832	1	3
3764	20	7842.36922448389	1	3
3765	21	7858.581290769012	1	3
3766	22	7871.267786439893	1	3
3767	23	7883.4453159903205	1	3
3768	24	7882.235242062999	1	3
3769	25	7882.736988027559	1	3
3770	26	7866.8822402130845	1	3
3771	27	7861.328924214809	1	3
3772	28	7862.643531577386	1	3
3773	29	7861.181210650407	1	3
3774	30	7852.035823466198	1	3
3775	31	7846.478784145545	1	3
3776	32	7840.210660647791	1	3
3777	33	7829.133615892268	1	3
3778	34	7822.727394691525	1	3
3779	35	7816.348915215056	1	3
3780	36	7797.631997239731	1	3
3781	37	7749.047623468903	1	3
3782	38	7710.03975694028	1	3
3783	39	7683.444610304469	1	3
3784	40	7665.552293254749	1	3
3785	41	7657.502627320667	1	3
3786	42	7625.214160760162	1	3
3787	43	7597.273289163438	1	3
3788	44	7566.630930244757	1	3
3789	45	7529.4209256286	1	3
3790	46	7501.684596216886	1	3
3791	47	7458.597153389954	1	3
3792	48	7417.411770955015	1	2
3793	1	7396.215080180304	1	2
3794	2	7392.033546814856	1	2
3795	3	7377.807030861154	1	2
3796	4	7378.592612289	1	2
3797	5	7361.439035743086	1	2
3798	6	7347.509277352664	1	2
3799	7	7334.236290754681	1	2
3800	8	7320.742691059757	1	2
3801	9	7329.027684841981	1	2
3802	10	7372.881363396446	1	2
3803	11	7405.661957168095	1	2
3804	12	7398.192336448627	1	2
3805	13	7385.480287200639	1	2
3806	14	7380.299638906434	1	2
3807	15	7375.812729372616	1	2
3808	16	7353.242634572852	1	2
3809	17	7348.946547521121	1	2
3810	18	7353.318261933544	1	2
3811	19	7334.781301584751	1	2
3812	20	7321.818261899159	1	2
3813	21	7330.42081266197	1	2
3814	22	7328.088784860168	1	2
3815	23	7333.494447377483	1	2
3816	24	7326.998395855711	1	2
3817	25	7328.633957785233	1	2
3818	26	7331.389889681098	1	2
3819	27	7335.220327642272	1	2
3820	28	7334.478519563429	1	2
3821	29	7342.576412893361	1	2
3822	30	7347.509277352664	1	2
3823	31	7336.295145208002	1	2
3824	32	7337.839151581668	1	2
3825	33	7355.995292814831	1	2
3826	34	7373.742683902645	1	2
3827	35	7400.2146795156	1	2
3828	36	7394.901836927309	1	2
3829	37	7396.728279207943	1	2
3830	38	7425.552826926197	1	2
3831	39	7431.475716838385	1	3
3832	40	7453.449635061315	1	3
3833	41	7464.239914379645	1	3
3834	42	7466.857641664478	1	3
3835	43	7490.357486281443	1	3
3836	44	7502.045041192802	1	3
3837	45	7535.014824963238	1	3
3838	46	7542.870791992194	1	3
3839	47	7564.699348475176	1	3
3840	48	7573.96635339782	1	3
3841	1	7611.9654586302995	1	3
3842	2	7597.04901730346	1	3
3843	3	7615.760172320138	1	3
3844	4	7608.259736422676	1	3
3845	5	7594.716450746066	1	3
3846	6	7586.176490883288	1	3
3847	7	7586.430794609797	1	3
3848	8	7598.319860133897	1	3
3849	9	7582.825382873494	1	3
3850	10	7542.780854597833	1	3
3851	11	7511.3994445427925	1	3
3852	12	7543.86007823151	1	3
3853	13	7549.644982777543	1	3
3854	14	7537.863698153357	1	3
3855	15	7550.9636010570375	1	3
3856	16	7559.2929842334825	1	3
3857	17	7579.234327070383	1	3
3858	18	7581.314220406405	1	3
3859	19	7579.6533146691145	1	3
3860	20	7584.785246394765	1	3
3861	21	7567.169945109369	1	3
3862	22	7575.657634252836	1	3
3863	23	7577.079403932904	1	3
3864	24	7591.546145288227	1	3
3865	25	7600.681932428509	1	3
3866	26	7606.944648870381	1	3
3867	27	7614.221451944544	1	3
3868	28	7646.615898130845	1	3
3869	29	7656.250187381719	1	3
3870	30	7662.0048471750315	1	3
3871	31	7672.988116663197	1	3
3872	32	7666.237866951235	1	3
3873	33	7655.81778053029	1	3
3874	34	7665.000837762452	1	3
3875	35	7633.051993856302	1	3
3876	36	7637.201157349277	1	3
3877	37	7635.798292262542	1	3
3878	38	7616.8207794537575	1	3
3879	39	7606.675643756461	1	3
3880	40	7585.907224818737	1	3
3881	41	7609.036795720748	1	3
3882	42	7620.868530965636	1	3
3883	43	7613.474460545402	1	3
3884	44	7602.236572123379	1	3
3885	45	7595.673431859879	1	3
3886	46	7605.315621810063	1	3
3887	47	7612.518273624709	1	3
3888	48	7598.349761410408	1	3
3889	1	7540.577269615065	1	3
3890	2	7530.980766883503	1	3
3891	3	7500.45302953585	1	3
3892	4	7483.910039426074	1	3
3893	5	7466.872685133475	1	3
3894	6	7468.572527906304	1	3
3895	7	7488.89984420877	1	3
3896	8	7542.256212217149	1	3
3897	9	7612.398747264744	1	3
3898	10	7637.380239931095	1	3
3899	11	7634.022193643562	1	3
3900	12	7574.430346432206	1	3
3901	13	7536.364338819577	1	3
3902	14	7492.791674543765	1	3
3903	15	7442.69899534208	1	3
3904	16	7415.255368069287	1	2
3905	17	7382.308614756027	1	2
3906	18	7360.577204929421	1	2
3907	19	7365.233689687637	1	2
3908	20	7353.560267634067	1	2
3909	21	7358.959285520088	1	2
3910	22	7341.6229937707	1	2
3911	23	7338.656520075595	1	2
3912	24	7343.787040572305	1	2
3913	25	7334.962968669851	1	2
3914	26	7335.356575213586	1	2
3915	27	7329.315403716581	1	2
3916	28	7303.237847063658	1	2
3917	29	7299.037503855957	1	2
3918	30	7296.32274664813	1	2
3919	31	7318.985299800939	1	2
3920	32	7313.212125119682	1	2
3921	33	7316.197406660478	1	2
3922	34	7339.307364489917	1	2
3923	35	7349.748349662474	1	2
3924	36	7354.286267789192	1	2
3925	37	7370.735462367157	1	2
3926	38	7382.912780093613	1	2
3927	39	7392.42607298054	1	2
3928	40	7411.01731294243	1	2
3929	41	7422.251558193178	1	2
3930	42	7432.846936088138	1	3
3931	43	7439.189541583843	1	3
3932	44	7472.06204065678	1	3
3933	45	7471.084433735239	1	3
3934	46	7450.378585171424	1	3
3935	47	7434.142731171514	1	3
3936	48	7445.8163440072	1	3
3937	1	7466.135542511911	1	3
3938	2	7490.823309442501	1	3
3939	3	7505.01847794754	1	3
3940	4	7509.132544899387	1	3
3941	5	7523.195417522219	1	3
3942	6	7528.055970515022	1	3
3943	7	7517.238221116456	1	3
3944	8	7466.255894090631	1	3
3945	9	7390.825727628839	1	2
3946	10	7369.057878387834	1	2
3947	11	7386.492100097551	1	2
3948	12	7430.857885437567	1	3
3949	13	7462.013085481737	1	3
3950	14	7505.213688976092	1	3
3951	15	7527.980970437621	1	3
3952	16	7553.136146241561	1	3
3953	17	7566.421309675418	1	3
3954	18	7581.4189578839005	1	3
3955	19	7572.813810950205	1	3
3956	20	7582.002485865001	1	3
3957	21	7587.777058091921	1	3
3958	22	7622.302237909828	1	3
3959	23	7628.842312793485	1	3
3960	24	7630.574054365267	1	3
3961	25	7647.510905047457	1	3
3962	26	7647.645152880947	1	3
3963	27	7647.42140602748	1	3
3964	28	7642.647586561354	1	3
3965	29	7630.812904333019	1	3
3966	30	7620.211383314267	1	3
3967	31	7585.323803383491	1	3
3968	32	7591.531189904678	1	3
3969	33	7596.839694782352	1	3
3970	34	7550.858713956398	1	3
3971	35	7542.585988938652	1	3
3972	36	7535.449677676343	1	3
3973	37	7540.967035962717	1	3
3974	38	7525.115769030024	1	3
3975	39	7516.112618170303	1	3
3976	40	7494.309143819772	1	3
3977	41	7451.357154695334	1	3
3978	42	7457.558720466175	1	3
3979	43	7454.969939754935	1	3
3980	44	7431.837365791291	1	3
3981	45	7436.869666147409	1	3
3982	46	7453.4044758144	1	3
3983	47	7456.670744394588	1	3
3984	48	7467.233725164702	1	3
3985	1	7487.547302806524	1	3
3986	2	7484.120476704725	1	3
3987	3	7496.547587682126	1	3
3988	4	7505.303785766548	1	3
3989	5	7506.985522123892	1	3
3990	6	7544.279761524025	1	3
3991	7	7534.8948640278595	1	3
3992	8	7543.1855698776135	1	3
3993	9	7554.124955483247	1	3
3994	10	7564.953908016595	1	3
3995	11	7554.109973867532	1	3
3996	12	7531.550680299264	1	3
3997	13	7507.25578871876	1	3
3998	14	7480.076707389199	1	3
3999	15	7483.068269325085	1	3
4000	16	7484.451159617223	1	3
4001	17	7493.993639379606	1	3
4002	18	7534.0701142606085	1	3
4003	19	7554.604361622798	1	3
4004	20	7578.082068815491	1	3
4005	21	7585.129326035231	1	3
4006	22	7564.3848883767305	1	3
4007	23	7550.034583042502	1	3
4008	24	7527.365959806827	1	3
4009	25	7498.38023099865	1	3
4010	26	7490.011868909968	1	3
4011	27	7486.239763749216	1	3
4012	28	7482.346725366554	1	3
4013	29	7494.669714554851	1	3
4014	30	7503.6369330445195	1	3
4015	31	7520.449612992748	1	3
4016	32	7524.515677855367	1	3
4017	33	7524.455667804418	1	3
4018	34	7530.455833100021	1	3
4019	35	7518.858984358565	1	3
4020	36	7520.464618355129	1	3
4021	37	7498.8008152488355	1	3
4022	38	7510.813977149061	1	3
4023	39	7518.33375058328	1	3
4024	40	7517.35828190267	1	3
4025	41	7517.808503794596	1	3
4026	42	7492.355945403889	1	3
4027	43	7505.28876966144	1	3
4028	44	7512.810504575457	1	3
4029	45	7495.105395985109	1	3
4030	46	7510.753928296134	1	3
4031	47	7552.252171842737	1	3
4032	48	7567.035192669779	1	3
4033	1	7546.572884734484	1	3
4034	2	7540.487322520173	1	3
4035	3	7521.635003909281	1	3
4036	4	7510.678866990523	1	3
4037	5	7509.267664924357	1	3
4038	6	7475.47578908713	1	3
4039	7	7509.162571646123	1	3
4040	8	7556.986250915678	1	3
4041	9	7594.895887962281	1	3
4042	10	7598.170353125358	1	3
4043	11	7597.647070379199	1	3
4044	12	7598.902927499035	1	3
4045	13	7615.476338991347	1	3
4046	14	7655.72831596239	1	3
4047	15	7666.744581361077	1	3
4048	16	7672.243159413612	1	3
4049	17	7678.127622836351	1	3
4050	18	7655.027497352172	1	3
4051	19	7650.628222469403	1	3
4052	20	7644.870527774539	1	3
4053	21	7652.820515621843	1	3
4054	22	7656.682585572401	1	3
4055	23	7661.423487443589	1	3
4056	24	7682.700012784679	1	3
4057	25	7703.152255210189	1	3
4058	26	7715.824762070775	1	3
4059	27	7729.084317906445	1	3
4060	28	7742.989264266191	1	3
4061	29	7726.974031939282	1	3
4062	30	7722.5447389087685	1	3
4063	31	7738.979131495216	1	3
4064	32	7735.012830925513	1	3
4065	33	7730.183963408639	1	3
4066	34	7727.271267680586	1	3
4067	35	7758.354623483187	1	3
4068	36	7754.495742225305	1	3
4069	37	7760.936725388075	1	3
4070	38	7739.291057136779	1	3
4071	39	7737.3897268387755	1	3
4072	40	7748.54282437418	1	3
4073	41	7756.915043557289	1	3
4074	42	7753.991068943356	1	3
4075	43	7734.819696754936	1	3
4076	44	7716.374926652062	1	3
4077	45	7720.508150869412	1	3
4078	46	7689.876867640171	1	3
4079	47	7658.248092793802	1	3
4080	48	7633.6639711222415	1	3
4081	1	7655.012586070687	1	3
4082	2	7683.310584639568	1	3
4083	3	7686.065390030003	1	3
4084	4	7705.607014844218	1	3
4085	5	7692.660609521588	1	3
4086	6	7683.310584639568	1	3
4087	7	7646.481643889055	1	3
4088	8	7582.870267253998	1	3
4089	9	7612.876848711228	1	3
